item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM0023868,TXN0007986,PROD000420,3,398.68,5,1136.24
ITEM0023869,TXN0007986,PROD000055,1,28.45,10,25.61
ITEM0023870,TXN0007986,PROD000088,5,389.62,20,1558.48
ITEM0023871,TXN0007987,PROD000025,2,190.03,5,361.06
ITEM0023872,TXN0007988,PROD000125,5,399.29,20,1597.16
ITEM0023873,TXN0007988,PROD000125,2,399.29,15,678.79
ITEM0023874,TXN0007988,PROD000407,5,368.74,0,1843.7
ITEM0023875,TXN0007989,PROD000466,4,365.18,20,1168.58
ITEM0023876,TXN0007990,PROD000459,5,310.2,20,1240.8
ITEM0023877,TXN0007990,PROD000400,2,63.54,0,127.08
ITEM0023878,TXN0007991,PROD000318,2,391.63,5,744.1
ITEM0023879,TXN0007992,PROD000156,3,207.17,10,559.36
ITEM0023880,TXN0007993,PROD000364,4,266.06,15,904.6
ITEM0023881,TXN0007993,PROD000049,2,291.34,5,553.55
ITEM0023882,TXN0007993,PROD000189,4,206.92,15,703.53
ITEM0023883,TXN0007993,PROD000113,3,452.78,5,1290.42
ITEM0023884,TXN0007993,PROD000323,1,102.72,5,97.58
ITEM0023885,TXN0007994,PROD000274,2,474.83,15,807.21
ITEM0023886,TXN0007994,PROD000019,5,427.65,5,2031.34
ITEM0023887,TXN0007995,PROD000238,4,138.82,10,499.75
ITEM0023888,TXN0007995,PROD000372,5,397.51,20,1590.04
ITEM0023889,TXN0007995,PROD000367,1,294.53,15,250.35
ITEM0023890,TXN0007995,PROD000423,3,335.75,10,906.52
ITEM0023891,TXN0007995,PROD000362,2,340.28,15,578.48
ITEM0023892,TXN0007996,PROD000112,1,134.57,20,107.66
ITEM0023893,TXN0007996,PROD000068,1,157.67,10,141.9
ITEM0023894,TXN0007996,PROD000128,3,241.13,10,651.05
ITEM0023895,TXN0007997,PROD000374,4,457.54,5,1738.65
ITEM0023896,TXN0007997,PROD000140,2,481.01,15,817.72
ITEM0023897,TXN0007998,PROD000355,3,56.57,0,169.71
ITEM0023898,TXN0007999,PROD000449,5,20.72,20,82.88
ITEM0023899,TXN0007999,PROD000214,5,165.01,0,825.05
ITEM0023900,TXN0008000,PROD000435,2,81.63,20,130.61
ITEM0023901,TXN0008001,PROD000053,5,395.44,5,1878.34
ITEM0023902,TXN0008001,PROD000062,2,249.33,0,498.66
ITEM0023903,TXN0008002,PROD000404,2,32.64,20,52.22
ITEM0023904,TXN0008002,PROD000293,4,466.92,20,1494.14
ITEM0023905,TXN0008002,PROD000188,1,267.94,20,214.35
ITEM0023906,TXN0008002,PROD000402,3,477.45,15,1217.5
ITEM0023907,TXN0008003,PROD000262,1,194.9,20,155.92
ITEM0023908,TXN0008003,PROD000174,3,441.38,0,1324.14
ITEM0023909,TXN0008004,PROD000409,4,472.85,20,1513.12
ITEM0023910,TXN0008004,PROD000176,2,383.28,10,689.9
ITEM0023911,TXN0008004,PROD000112,4,134.57,5,511.37
ITEM0023912,TXN0008005,PROD000372,2,397.51,20,636.02
ITEM0023913,TXN0008005,PROD000407,5,368.74,5,1751.51
ITEM0023914,TXN0008006,PROD000096,1,289.64,15,246.19
ITEM0023915,TXN0008007,PROD000135,3,496.96,15,1267.25
ITEM0023916,TXN0008007,PROD000378,1,379.79,20,303.83
ITEM0023917,TXN0008007,PROD000329,5,423.78,15,1801.06
ITEM0023918,TXN0008007,PROD000451,4,254.62,20,814.78
ITEM0023919,TXN0008007,PROD000214,2,165.01,20,264.02
ITEM0023920,TXN0008008,PROD000390,2,122.27,10,220.09
ITEM0023921,TXN0008008,PROD000081,2,294.92,15,501.36
ITEM0023922,TXN0008008,PROD000062,3,249.33,15,635.79
ITEM0023923,TXN0008008,PROD000276,1,239.29,20,191.43
ITEM0023924,TXN0008009,PROD000427,1,81.05,5,77.0
ITEM0023925,TXN0008009,PROD000172,1,73.74,10,66.37
ITEM0023926,TXN0008009,PROD000377,4,273.75,15,930.75
ITEM0023927,TXN0008009,PROD000023,1,91.23,15,77.55
ITEM0023928,TXN0008010,PROD000275,4,131.29,20,420.13
ITEM0023929,TXN0008010,PROD000368,3,312.59,5,890.88
ITEM0023930,TXN0008010,PROD000254,4,27.36,0,109.44
ITEM0023931,TXN0008011,PROD000436,4,301.02,0,1204.08
ITEM0023932,TXN0008011,PROD000383,5,382.64,15,1626.22
ITEM0023933,TXN0008011,PROD000248,4,498.19,15,1693.85
ITEM0023934,TXN0008011,PROD000487,1,101.33,20,81.06
ITEM0023935,TXN0008011,PROD000068,1,157.67,15,134.02
ITEM0023936,TXN0008012,PROD000362,4,340.28,20,1088.9
ITEM0023937,TXN0008012,PROD000361,4,398.98,20,1276.74
ITEM0023938,TXN0008012,PROD000146,1,249.11,20,199.29
ITEM0023939,TXN0008012,PROD000438,4,352.67,5,1340.15
ITEM0023940,TXN0008013,PROD000078,4,152.52,0,610.08
ITEM0023941,TXN0008013,PROD000276,1,239.29,0,239.29
ITEM0023942,TXN0008014,PROD000045,5,436.81,10,1965.65
ITEM0023943,TXN0008014,PROD000373,4,395.28,0,1581.12
ITEM0023944,TXN0008014,PROD000463,1,216.63,10,194.97
ITEM0023945,TXN0008015,PROD000176,1,383.28,15,325.79
ITEM0023946,TXN0008015,PROD000150,2,234.32,15,398.34
ITEM0023947,TXN0008015,PROD000271,1,169.3,15,143.91
ITEM0023948,TXN0008015,PROD000426,1,148.28,20,118.62
ITEM0023949,TXN0008016,PROD000297,3,146.68,0,440.04
ITEM0023950,TXN0008016,PROD000100,5,491.12,0,2455.6
ITEM0023951,TXN0008016,PROD000384,5,456.52,0,2282.6
ITEM0023952,TXN0008016,PROD000426,5,148.28,10,667.26
ITEM0023953,TXN0008017,PROD000476,5,159.54,15,678.04
ITEM0023954,TXN0008017,PROD000340,3,406.76,10,1098.25
ITEM0023955,TXN0008017,PROD000260,1,186.12,10,167.51
ITEM0023956,TXN0008018,PROD000068,1,157.67,10,141.9
ITEM0023957,TXN0008018,PROD000120,3,430.84,5,1227.89
ITEM0023958,TXN0008018,PROD000194,3,475.22,5,1354.38
ITEM0023959,TXN0008019,PROD000020,4,111.01,10,399.64
ITEM0023960,TXN0008019,PROD000329,5,423.78,15,1801.06
ITEM0023961,TXN0008019,PROD000476,2,159.54,0,319.08
ITEM0023962,TXN0008020,PROD000267,1,337.2,5,320.34
ITEM0023963,TXN0008020,PROD000210,2,403.22,15,685.47
ITEM0023964,TXN0008020,PROD000275,3,131.29,0,393.87
ITEM0023965,TXN0008020,PROD000250,5,264.89,20,1059.56
ITEM0023966,TXN0008021,PROD000161,1,57.62,20,46.1
ITEM0023967,TXN0008021,PROD000007,5,459.54,20,1838.16
ITEM0023968,TXN0008021,PROD000014,4,188.28,5,715.46
ITEM0023969,TXN0008021,PROD000352,3,18.56,0,55.68
ITEM0023970,TXN0008022,PROD000191,3,136.19,5,388.14
ITEM0023971,TXN0008022,PROD000437,4,349.97,10,1259.89
ITEM0023972,TXN0008022,PROD000483,2,475.16,5,902.8
ITEM0023973,TXN0008023,PROD000221,4,24.26,15,82.48
ITEM0023974,TXN0008023,PROD000245,1,354.89,5,337.15
ITEM0023975,TXN0008023,PROD000144,4,252.28,10,908.21
ITEM0023976,TXN0008023,PROD000369,5,469.66,20,1878.64
ITEM0023977,TXN0008023,PROD000495,4,251.37,15,854.66
ITEM0023978,TXN0008024,PROD000226,3,360.13,0,1080.39
ITEM0023979,TXN0008024,PROD000208,5,411.22,5,1953.3
ITEM0023980,TXN0008024,PROD000170,4,202.46,0,809.84
ITEM0023981,TXN0008025,PROD000151,5,476.96,10,2146.32
ITEM0023982,TXN0008025,PROD000026,2,168.55,15,286.54
ITEM0023983,TXN0008025,PROD000252,5,385.35,20,1541.4
ITEM0023984,TXN0008025,PROD000210,5,403.22,20,1612.88
ITEM0023985,TXN0008026,PROD000399,4,169.65,20,542.88
ITEM0023986,TXN0008026,PROD000420,2,398.68,20,637.89
ITEM0023987,TXN0008026,PROD000183,4,392.89,5,1492.98
ITEM0023988,TXN0008026,PROD000066,3,202.11,5,576.01
ITEM0023989,TXN0008027,PROD000213,5,16.82,5,79.89
ITEM0023990,TXN0008028,PROD000482,3,450.67,10,1216.81
ITEM0023991,TXN0008028,PROD000031,4,473.04,10,1702.94
ITEM0023992,TXN0008028,PROD000006,2,321.08,0,642.16
ITEM0023993,TXN0008029,PROD000448,4,38.99,20,124.77
ITEM0023994,TXN0008030,PROD000261,5,272.51,5,1294.42
ITEM0023995,TXN0008030,PROD000465,3,225.13,20,540.31
ITEM0023996,TXN0008030,PROD000276,2,239.29,0,478.58
ITEM0023997,TXN0008031,PROD000069,1,262.58,5,249.45
ITEM0023998,TXN0008031,PROD000134,1,248.25,15,211.01
ITEM0023999,TXN0008032,PROD000149,2,259.63,15,441.37
ITEM0024000,TXN0008032,PROD000138,3,26.59,20,63.82
ITEM0024001,TXN0008032,PROD000335,4,100.08,0,400.32
ITEM0024002,TXN0008032,PROD000105,1,387.6,20,310.08
ITEM0024003,TXN0008032,PROD000120,1,430.84,15,366.21
ITEM0024004,TXN0008033,PROD000249,2,287.69,0,575.38
ITEM0024005,TXN0008033,PROD000192,2,255.14,10,459.25
ITEM0024006,TXN0008033,PROD000498,1,345.53,20,276.42
ITEM0024007,TXN0008033,PROD000383,2,382.64,0,765.28
ITEM0024008,TXN0008033,PROD000133,4,346.89,20,1110.05
ITEM0024009,TXN0008034,PROD000049,4,291.34,20,932.29
ITEM0024010,TXN0008034,PROD000306,5,185.15,10,833.18
ITEM0024011,TXN0008034,PROD000186,4,474.75,0,1899.0
ITEM0024012,TXN0008035,PROD000062,3,249.33,5,710.59
ITEM0024013,TXN0008036,PROD000076,5,228.53,10,1028.39
ITEM0024014,TXN0008037,PROD000186,4,474.75,10,1709.1
ITEM0024015,TXN0008037,PROD000133,2,346.89,15,589.71
ITEM0024016,TXN0008037,PROD000141,3,257.94,20,619.06
ITEM0024017,TXN0008037,PROD000375,4,159.67,15,542.88
ITEM0024018,TXN0008037,PROD000221,4,24.26,10,87.34
ITEM0024019,TXN0008038,PROD000094,4,120.42,10,433.51
ITEM0024020,TXN0008038,PROD000184,4,456.73,5,1735.57
ITEM0024021,TXN0008038,PROD000071,5,202.68,15,861.39
ITEM0024022,TXN0008038,PROD000158,1,212.21,10,190.99
ITEM0024023,TXN0008038,PROD000126,3,228.41,5,650.97
ITEM0024024,TXN0008039,PROD000063,5,26.27,20,105.08
ITEM0024025,TXN0008039,PROD000180,4,230.91,5,877.46
ITEM0024026,TXN0008039,PROD000288,3,234.97,10,634.42
ITEM0024027,TXN0008040,PROD000333,2,417.07,20,667.31
ITEM0024028,TXN0008040,PROD000015,5,283.76,20,1135.04
ITEM0024029,TXN0008041,PROD000237,2,299.71,5,569.45
ITEM0024030,TXN0008041,PROD000132,2,389.84,10,701.71
ITEM0024031,TXN0008042,PROD000431,3,298.14,0,894.42
ITEM0024032,TXN0008042,PROD000295,3,86.5,10,233.55
ITEM0024033,TXN0008042,PROD000265,3,425.94,5,1213.93
ITEM0024034,TXN0008043,PROD000378,2,379.79,15,645.64
ITEM0024035,TXN0008043,PROD000120,4,430.84,0,1723.36
ITEM0024036,TXN0008043,PROD000277,4,490.75,5,1864.85
ITEM0024037,TXN0008043,PROD000128,1,241.13,5,229.07
ITEM0024038,TXN0008043,PROD000245,5,354.89,0,1774.45
ITEM0024039,TXN0008044,PROD000458,5,166.43,0,832.15
ITEM0024040,TXN0008044,PROD000120,1,430.84,15,366.21
ITEM0024041,TXN0008044,PROD000102,4,131.83,15,448.22
ITEM0024042,TXN0008044,PROD000302,1,414.66,20,331.73
ITEM0024043,TXN0008044,PROD000143,1,366.8,20,293.44
ITEM0024044,TXN0008045,PROD000443,2,214.87,10,386.77
ITEM0024045,TXN0008045,PROD000193,4,405.11,0,1620.44
ITEM0024046,TXN0008046,PROD000073,3,168.98,0,506.94
ITEM0024047,TXN0008046,PROD000170,4,202.46,5,769.35
ITEM0024048,TXN0008047,PROD000011,3,301.11,20,722.66
ITEM0024049,TXN0008048,PROD000443,5,214.87,20,859.48
ITEM0024050,TXN0008048,PROD000170,4,202.46,20,647.87
ITEM0024051,TXN0008048,PROD000306,5,185.15,10,833.18
ITEM0024052,TXN0008048,PROD000121,1,136.71,5,129.87
ITEM0024053,TXN0008049,PROD000174,4,441.38,20,1412.42
ITEM0024054,TXN0008049,PROD000102,4,131.83,20,421.86
ITEM0024055,TXN0008049,PROD000154,4,190.58,20,609.86
ITEM0024056,TXN0008050,PROD000491,5,142.96,10,643.32
ITEM0024057,TXN0008050,PROD000099,5,401.43,10,1806.44
ITEM0024058,TXN0008050,PROD000270,1,155.25,0,155.25
ITEM0024059,TXN0008050,PROD000111,4,54.98,10,197.93
ITEM0024060,TXN0008051,PROD000165,4,347.58,15,1181.77
ITEM0024061,TXN0008051,PROD000411,2,446.95,5,849.2
ITEM0024062,TXN0008051,PROD000008,4,488.8,10,1759.68
ITEM0024063,TXN0008051,PROD000414,1,30.87,15,26.24
ITEM0024064,TXN0008051,PROD000271,3,169.3,15,431.72
ITEM0024065,TXN0008052,PROD000331,5,144.79,20,579.16
ITEM0024066,TXN0008052,PROD000224,5,75.62,5,359.19
ITEM0024067,TXN0008053,PROD000467,3,84.22,10,227.39
ITEM0024068,TXN0008053,PROD000322,4,26.04,20,83.33
ITEM0024069,TXN0008053,PROD000015,1,283.76,5,269.57
ITEM0024070,TXN0008053,PROD000427,2,81.05,5,153.99
ITEM0024071,TXN0008053,PROD000021,2,361.99,20,579.18
ITEM0024072,TXN0008054,PROD000471,3,327.8,5,934.23
ITEM0024073,TXN0008054,PROD000016,2,405.91,5,771.23
ITEM0024074,TXN0008054,PROD000299,5,18.07,0,90.35
ITEM0024075,TXN0008054,PROD000155,3,84.72,20,203.33
ITEM0024076,TXN0008055,PROD000292,5,29.3,20,117.2
ITEM0024077,TXN0008055,PROD000199,5,495.54,20,1982.16
ITEM0024078,TXN0008055,PROD000265,1,425.94,5,404.64
ITEM0024079,TXN0008056,PROD000056,4,66.0,10,237.6
ITEM0024080,TXN0008056,PROD000298,5,462.58,20,1850.32
ITEM0024081,TXN0008056,PROD000106,2,313.02,5,594.74
ITEM0024082,TXN0008056,PROD000167,4,263.29,10,947.84
ITEM0024083,TXN0008057,PROD000099,1,401.43,5,381.36
ITEM0024084,TXN0008058,PROD000167,1,263.29,20,210.63
ITEM0024085,TXN0008058,PROD000403,1,119.61,20,95.69
ITEM0024086,TXN0008058,PROD000061,1,56.44,15,47.97
ITEM0024087,TXN0008058,PROD000070,5,98.96,10,445.32
ITEM0024088,TXN0008058,PROD000488,1,268.73,0,268.73
ITEM0024089,TXN0008059,PROD000288,1,234.97,15,199.72
ITEM0024090,TXN0008059,PROD000175,1,428.27,5,406.86
ITEM0024091,TXN0008059,PROD000089,4,331.46,5,1259.55
ITEM0024092,TXN0008059,PROD000049,1,291.34,10,262.21
ITEM0024093,TXN0008059,PROD000219,2,147.86,5,280.93
ITEM0024094,TXN0008060,PROD000345,2,48.12,0,96.24
ITEM0024095,TXN0008061,PROD000430,5,89.06,10,400.77
ITEM0024096,TXN0008061,PROD000413,5,458.74,20,1834.96
ITEM0024097,TXN0008062,PROD000013,2,52.5,5,99.75
ITEM0024098,TXN0008062,PROD000155,4,84.72,0,338.88
ITEM0024099,TXN0008062,PROD000228,4,92.83,15,315.62
ITEM0024100,TXN0008063,PROD000031,4,473.04,5,1797.55
ITEM0024101,TXN0008063,PROD000124,2,285.17,0,570.34
ITEM0024102,TXN0008063,PROD000070,3,98.96,15,252.35
ITEM0024103,TXN0008063,PROD000386,5,378.03,20,1512.12
ITEM0024104,TXN0008063,PROD000444,3,221.31,5,630.73
ITEM0024105,TXN0008064,PROD000171,1,452.13,15,384.31
ITEM0024106,TXN0008064,PROD000013,5,52.5,5,249.38
ITEM0024107,TXN0008065,PROD000200,3,75.88,0,227.64
ITEM0024108,TXN0008066,PROD000172,2,73.74,20,117.98
ITEM0024109,TXN0008066,PROD000182,2,369.56,15,628.25
ITEM0024110,TXN0008066,PROD000311,5,455.31,5,2162.72
ITEM0024111,TXN0008067,PROD000107,5,207.7,10,934.65
ITEM0024112,TXN0008067,PROD000486,3,168.82,10,455.81
ITEM0024113,TXN0008067,PROD000139,4,110.47,20,353.5
ITEM0024114,TXN0008067,PROD000414,2,30.87,5,58.65
ITEM0024115,TXN0008067,PROD000040,2,350.58,0,701.16
ITEM0024116,TXN0008068,PROD000370,3,27.81,0,83.43
ITEM0024117,TXN0008068,PROD000340,1,406.76,10,366.08
ITEM0024118,TXN0008068,PROD000101,1,439.06,10,395.15
ITEM0024119,TXN0008068,PROD000027,2,363.13,5,689.95
ITEM0024120,TXN0008069,PROD000409,4,472.85,5,1796.83
ITEM0024121,TXN0008069,PROD000102,1,131.83,20,105.46
ITEM0024122,TXN0008070,PROD000488,2,268.73,0,537.46
ITEM0024123,TXN0008070,PROD000179,3,273.95,20,657.48
ITEM0024124,TXN0008070,PROD000108,2,135.99,5,258.38
ITEM0024125,TXN0008070,PROD000073,1,168.98,5,160.53
ITEM0024126,TXN0008070,PROD000449,3,20.72,5,59.05
ITEM0024127,TXN0008071,PROD000422,2,106.66,10,191.99
ITEM0024128,TXN0008071,PROD000358,2,99.61,15,169.34
ITEM0024129,TXN0008071,PROD000490,1,162.74,5,154.6
ITEM0024130,TXN0008071,PROD000464,1,73.34,0,73.34
ITEM0024131,TXN0008072,PROD000115,3,265.12,20,636.29
ITEM0024132,TXN0008072,PROD000214,1,165.01,20,132.01
ITEM0024133,TXN0008072,PROD000071,5,202.68,20,810.72
ITEM0024134,TXN0008072,PROD000171,2,452.13,20,723.41
ITEM0024135,TXN0008073,PROD000223,2,255.04,0,510.08
ITEM0024136,TXN0008073,PROD000232,1,189.35,0,189.35
ITEM0024137,TXN0008073,PROD000480,5,281.88,20,1127.52
ITEM0024138,TXN0008073,PROD000378,1,379.79,20,303.83
ITEM0024139,TXN0008073,PROD000176,2,383.28,20,613.25
ITEM0024140,TXN0008074,PROD000280,1,252.73,5,240.09
ITEM0024141,TXN0008074,PROD000493,5,39.68,15,168.64
ITEM0024142,TXN0008074,PROD000118,5,285.59,0,1427.95
ITEM0024143,TXN0008074,PROD000048,1,461.59,5,438.51
ITEM0024144,TXN0008074,PROD000159,3,272.08,15,693.8
ITEM0024145,TXN0008075,PROD000018,1,408.22,15,346.99
ITEM0024146,TXN0008076,PROD000484,5,45.29,5,215.13
ITEM0024147,TXN0008076,PROD000017,2,421.94,0,843.88
ITEM0024148,TXN0008076,PROD000302,2,414.66,5,787.85
ITEM0024149,TXN0008076,PROD000310,3,209.89,15,535.22
ITEM0024150,TXN0008077,PROD000201,2,34.66,0,69.32
ITEM0024151,TXN0008077,PROD000243,3,255.05,0,765.15
ITEM0024152,TXN0008077,PROD000391,1,434.89,5,413.15
ITEM0024153,TXN0008078,PROD000402,4,477.45,5,1814.31
ITEM0024154,TXN0008078,PROD000322,4,26.04,10,93.74
ITEM0024155,TXN0008078,PROD000467,5,84.22,15,357.94
ITEM0024156,TXN0008078,PROD000360,1,308.38,5,292.96
ITEM0024157,TXN0008079,PROD000469,5,388.12,15,1649.51
ITEM0024158,TXN0008079,PROD000238,4,138.82,5,527.52
ITEM0024159,TXN0008079,PROD000213,1,16.82,20,13.46
ITEM0024160,TXN0008079,PROD000072,2,26.63,20,42.61
ITEM0024161,TXN0008080,PROD000403,4,119.61,10,430.6
ITEM0024162,TXN0008080,PROD000010,2,241.81,20,386.9
ITEM0024163,TXN0008080,PROD000036,2,342.43,5,650.62
ITEM0024164,TXN0008081,PROD000131,4,443.09,20,1417.89
ITEM0024165,TXN0008081,PROD000329,2,423.78,20,678.05
ITEM0024166,TXN0008081,PROD000385,2,162.16,20,259.46
ITEM0024167,TXN0008081,PROD000441,2,174.66,5,331.85
ITEM0024168,TXN0008082,PROD000259,2,472.37,15,803.03
ITEM0024169,TXN0008082,PROD000027,4,363.13,20,1162.02
ITEM0024170,TXN0008082,PROD000311,2,455.31,20,728.5
ITEM0024171,TXN0008082,PROD000495,4,251.37,15,854.66
ITEM0024172,TXN0008082,PROD000456,3,484.76,10,1308.85
ITEM0024173,TXN0008083,PROD000129,4,314.55,15,1069.47
ITEM0024174,TXN0008083,PROD000075,4,223.58,0,894.32
ITEM0024175,TXN0008084,PROD000444,4,221.31,5,840.98
ITEM0024176,TXN0008085,PROD000134,5,248.25,20,993.0
ITEM0024177,TXN0008085,PROD000463,3,216.63,5,617.4
ITEM0024178,TXN0008085,PROD000161,4,57.62,5,218.96
ITEM0024179,TXN0008085,PROD000181,5,81.76,5,388.36
ITEM0024180,TXN0008086,PROD000320,1,53.43,15,45.42
ITEM0024181,TXN0008087,PROD000290,3,159.62,20,383.09
ITEM0024182,TXN0008087,PROD000311,3,455.31,10,1229.34
ITEM0024183,TXN0008087,PROD000243,4,255.05,20,816.16
ITEM0024184,TXN0008088,PROD000078,5,152.52,15,648.21
ITEM0024185,TXN0008088,PROD000180,2,230.91,0,461.82
ITEM0024186,TXN0008088,PROD000303,5,258.25,0,1291.25
ITEM0024187,TXN0008088,PROD000011,1,301.11,5,286.05
ITEM0024188,TXN0008089,PROD000107,5,207.7,15,882.73
ITEM0024189,TXN0008089,PROD000304,2,197.26,0,394.52
ITEM0024190,TXN0008090,PROD000019,2,427.65,20,684.24
ITEM0024191,TXN0008090,PROD000459,5,310.2,10,1395.9
ITEM0024192,TXN0008090,PROD000069,1,262.58,20,210.06
ITEM0024193,TXN0008090,PROD000372,2,397.51,15,675.77
ITEM0024194,TXN0008090,PROD000357,5,336.87,0,1684.35
ITEM0024195,TXN0008091,PROD000144,2,252.28,5,479.33
ITEM0024196,TXN0008091,PROD000019,3,427.65,5,1218.8
ITEM0024197,TXN0008091,PROD000500,3,268.1,15,683.66
ITEM0024198,TXN0008091,PROD000004,4,277.59,15,943.81
ITEM0024199,TXN0008091,PROD000178,4,169.33,15,575.72
ITEM0024200,TXN0008092,PROD000259,1,472.37,20,377.9
ITEM0024201,TXN0008092,PROD000352,3,18.56,10,50.11
ITEM0024202,TXN0008093,PROD000324,3,305.53,10,824.93
ITEM0024203,TXN0008093,PROD000441,3,174.66,5,497.78
ITEM0024204,TXN0008093,PROD000169,3,215.25,20,516.6
ITEM0024205,TXN0008093,PROD000158,4,212.21,20,679.07
ITEM0024206,TXN0008094,PROD000408,2,96.5,10,173.7
ITEM0024207,TXN0008094,PROD000159,3,272.08,10,734.62
ITEM0024208,TXN0008094,PROD000408,3,96.5,10,260.55
ITEM0024209,TXN0008095,PROD000318,3,391.63,10,1057.4
ITEM0024210,TXN0008095,PROD000493,5,39.68,20,158.72
ITEM0024211,TXN0008095,PROD000413,3,458.74,10,1238.6
ITEM0024212,TXN0008095,PROD000454,1,310.21,0,310.21
ITEM0024213,TXN0008096,PROD000477,2,312.33,20,499.73
ITEM0024214,TXN0008096,PROD000361,2,398.98,15,678.27
ITEM0024215,TXN0008096,PROD000474,3,185.58,15,473.23
ITEM0024216,TXN0008096,PROD000448,4,38.99,10,140.36
ITEM0024217,TXN0008096,PROD000208,5,411.22,0,2056.1
ITEM0024218,TXN0008097,PROD000154,3,190.58,20,457.39
ITEM0024219,TXN0008097,PROD000389,3,195.91,10,528.96
ITEM0024220,TXN0008097,PROD000233,5,459.9,20,1839.6
ITEM0024221,TXN0008098,PROD000037,4,439.42,20,1406.14
ITEM0024222,TXN0008098,PROD000473,3,260.24,5,741.68
ITEM0024223,TXN0008098,PROD000219,3,147.86,20,354.86
ITEM0024224,TXN0008098,PROD000339,1,490.0,15,416.5
ITEM0024225,TXN0008099,PROD000092,3,267.49,10,722.22
ITEM0024226,TXN0008099,PROD000199,5,495.54,0,2477.7
ITEM0024227,TXN0008100,PROD000308,2,264.62,20,423.39
ITEM0024228,TXN0008100,PROD000136,1,31.36,10,28.22
ITEM0024229,TXN0008101,PROD000043,3,77.28,20,185.47
ITEM0024230,TXN0008101,PROD000194,4,475.22,0,1900.88
ITEM0024231,TXN0008102,PROD000017,2,421.94,0,843.88
ITEM0024232,TXN0008102,PROD000473,3,260.24,5,741.68
ITEM0024233,TXN0008102,PROD000172,4,73.74,0,294.96
ITEM0024234,TXN0008102,PROD000173,5,62.46,5,296.69
ITEM0024235,TXN0008102,PROD000244,1,12.7,5,12.06
ITEM0024236,TXN0008103,PROD000354,4,336.53,0,1346.12
ITEM0024237,TXN0008103,PROD000474,2,185.58,5,352.6
ITEM0024238,TXN0008104,PROD000399,4,169.65,10,610.74
ITEM0024239,TXN0008104,PROD000233,5,459.9,5,2184.53
ITEM0024240,TXN0008105,PROD000286,5,327.52,10,1473.84
ITEM0024241,TXN0008106,PROD000440,3,117.29,10,316.68
ITEM0024242,TXN0008107,PROD000495,3,251.37,10,678.7
ITEM0024243,TXN0008108,PROD000029,5,378.78,10,1704.51
ITEM0024244,TXN0008108,PROD000245,1,354.89,0,354.89
ITEM0024245,TXN0008109,PROD000425,5,31.99,10,143.95
ITEM0024246,TXN0008109,PROD000320,3,53.43,15,136.25
ITEM0024247,TXN0008109,PROD000043,3,77.28,20,185.47
ITEM0024248,TXN0008110,PROD000392,5,120.07,0,600.35
ITEM0024249,TXN0008111,PROD000324,1,305.53,20,244.42
ITEM0024250,TXN0008111,PROD000171,4,452.13,15,1537.24
ITEM0024251,TXN0008111,PROD000441,4,174.66,10,628.78
ITEM0024252,TXN0008111,PROD000069,2,262.58,5,498.9
ITEM0024253,TXN0008111,PROD000441,3,174.66,15,445.38
ITEM0024254,TXN0008112,PROD000351,5,120.26,5,571.24
ITEM0024255,TXN0008112,PROD000384,4,456.52,20,1460.86
ITEM0024256,TXN0008112,PROD000246,5,213.17,20,852.68
ITEM0024257,TXN0008112,PROD000233,5,459.9,20,1839.6
ITEM0024258,TXN0008113,PROD000222,1,330.59,10,297.53
ITEM0024259,TXN0008113,PROD000075,1,223.58,5,212.4
ITEM0024260,TXN0008114,PROD000015,3,283.76,0,851.28
ITEM0024261,TXN0008114,PROD000356,1,314.95,5,299.2
ITEM0024262,TXN0008114,PROD000260,5,186.12,5,884.07
ITEM0024263,TXN0008114,PROD000312,1,238.38,10,214.54
ITEM0024264,TXN0008115,PROD000491,2,142.96,0,285.92
ITEM0024265,TXN0008115,PROD000143,5,366.8,0,1834.0
ITEM0024266,TXN0008115,PROD000191,2,136.19,5,258.76
ITEM0024267,TXN0008116,PROD000225,5,53.41,0,267.05
ITEM0024268,TXN0008116,PROD000078,4,152.52,20,488.06
ITEM0024269,TXN0008116,PROD000394,5,416.01,0,2080.05
ITEM0024270,TXN0008116,PROD000039,5,183.71,0,918.55
ITEM0024271,TXN0008117,PROD000335,5,100.08,0,500.4
ITEM0024272,TXN0008117,PROD000371,5,90.55,15,384.84
ITEM0024273,TXN0008117,PROD000474,3,185.58,10,501.07
ITEM0024274,TXN0008118,PROD000188,1,267.94,0,267.94
ITEM0024275,TXN0008118,PROD000217,1,140.27,10,126.24
ITEM0024276,TXN0008118,PROD000114,2,194.73,0,389.46
ITEM0024277,TXN0008119,PROD000410,1,168.6,5,160.17
ITEM0024278,TXN0008119,PROD000097,4,20.27,0,81.08
ITEM0024279,TXN0008119,PROD000355,3,56.57,10,152.74
ITEM0024280,TXN0008120,PROD000182,5,369.56,20,1478.24
ITEM0024281,TXN0008120,PROD000162,2,106.99,15,181.88
ITEM0024282,TXN0008120,PROD000276,3,239.29,20,574.3
ITEM0024283,TXN0008121,PROD000362,1,340.28,15,289.24
ITEM0024284,TXN0008121,PROD000473,2,260.24,15,442.41
ITEM0024285,TXN0008121,PROD000071,3,202.68,20,486.43
ITEM0024286,TXN0008121,PROD000030,2,63.83,15,108.51
ITEM0024287,TXN0008121,PROD000049,4,291.34,20,932.29
